activity_id,user_id,activity_id_num,user_id_num,identifier_id,has_up,has_down,up_path,down_path,has_data_up,has_data_down,WTLA,WTC,WTRA,WTRL,WTLL,activity_id_num_ori,data_type
0_washing_face,user8,0,8,7-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/0_washing_face/user8/7-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/0_washing_face/user8/7-1-1/down(LL+RL).csv,True,True,25,25,25,24,24,0,train
12_sweeping_floor,user10,5,10,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user10/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user10/2-1-1/down(LL+RL).csv,True,True,83,82,83,83,83,12,train
12_sweeping_floor,user10,5,10,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user10/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user10/3-2-1/down(LL+RL).csv,True,True,34,35,35,33,34,12,train
12_sweeping_floor,user11,5,11,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user11/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user11/2-1-1/down(LL+RL).csv,True,True,133,133,134,133,134,12,train
12_sweeping_floor,user13,5,13,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user13/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user13/3-2-1/down(LL+RL).csv,True,True,33,32,33,35,33,12,train
12_sweeping_floor,user15,5,15,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user15/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user15/3-1-1/down(LL+RL).csv,True,True,37,36,36,36,36,12,train
12_sweeping_floor,user16,5,16,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user16/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user16/3-1-1/down(LL+RL).csv,True,True,100,100,100,101,100,12,train
12_sweeping_floor,user16,5,16,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user16/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user16/6-2-1/down(LL+RL).csv,True,True,67,65,66,67,65,12,train
12_sweeping_floor,user17,5,17,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user17/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user17/3-1-1/down(LL+RL).csv,True,True,92,93,93,93,93,12,train
12_sweeping_floor,user18,5,18,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user18/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user18/3-1-1/down(LL+RL).csv,True,True,44,44,44,42,45,12,train
12_sweeping_floor,user19,5,19,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user19/7-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user19/7-2-1/down(LL+RL).csv,True,True,49,49,49,50,50,12,test
12_sweeping_floor,user2,5,2,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user2/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user2/3-1-1/down(LL+RL).csv,True,True,55,56,55,56,54,12,train
12_sweeping_floor,user20,5,20,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user20/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user20/2-1-1/down(LL+RL).csv,True,True,98,96,99,98,98,12,train
12_sweeping_floor,user20,5,20,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user20/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user20/3-2-1/down(LL+RL).csv,True,True,45,45,46,45,45,12,train
12_sweeping_floor,user21,5,21,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user21/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user21/2-1-1/down(LL+RL).csv,True,True,106,107,104,106,108,12,train
12_sweeping_floor,user23,5,23,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user23/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user23/3-2-1/down(LL+RL).csv,True,True,87,87,86,88,86,12,train
12_sweeping_floor,user25,5,25,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user25/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user25/3-1-1/down(LL+RL).csv,True,True,29,27,27,27,28,12,train
12_sweeping_floor,user26,5,26,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user26/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user26/6-2-1/down(LL+RL).csv,True,True,45,46,45,46,45,12,train
12_sweeping_floor,user27,5,27,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user27/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user27/3-1-1/down(LL+RL).csv,True,True,72,71,72,72,71,12,train
12_sweeping_floor,user29,5,29,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user29/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user29/2-2-1/down(LL+RL).csv,True,True,56,58,57,58,58,12,train
12_sweeping_floor,user30,5,30,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user30/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user30/3-1-1/down(LL+RL).csv,True,True,59,61,59,60,59,12,train
12_sweeping_floor,user4,5,4,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user4/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user4/2-2-1/down(LL+RL).csv,True,True,91,92,92,91,91,12,train
12_sweeping_floor,user5,5,5,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user5/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user5/3-1-1/down(LL+RL).csv,True,True,159,160,159,157,158,12,train
12_sweeping_floor,user6,5,6,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user6/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user6/3-1-1/down(LL+RL).csv,True,True,234,234,234,232,234,12,train
12_sweeping_floor,user6,5,6,6-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user6/6-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user6/6-2-1/down(LL+RL).csv,True,True,51,51,54,52,51,12,train
12_sweeping_floor,user7,5,7,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user7/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user7/3-1-1/down(LL+RL).csv,True,True,70,69,69,67,67,12,train
12_sweeping_floor,user8,5,8,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user8/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user8/3-1-1/down(LL+RL).csv,True,True,73,72,73,73,73,12,train
12_sweeping_floor,user9,5,9,3-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user9/3-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user9/3-3-1/down(LL+RL).csv,True,True,43,42,42,42,41,12,train
12_sweeping_floor,user9,5,9,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user9/7-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/12_sweeping_floor/user9/7-2-1/down(LL+RL).csv,True,True,24,27,27,26,29,12,train
13_mopping_floor,user1,6,1,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user1/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user1/3-2-1/down(LL+RL).csv,True,True,102,103,103,103,103,13,train
13_mopping_floor,user10,6,10,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user10/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user10/2-1-1/down(LL+RL).csv,True,True,36,36,34,36,36,13,train
13_mopping_floor,user10,6,10,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user10/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user10/3-2-1/down(LL+RL).csv,True,True,31,30,31,31,32,13,train
13_mopping_floor,user11,6,11,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user11/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user11/2-1-1/down(LL+RL).csv,True,True,57,58,59,58,59,13,train
13_mopping_floor,user16,6,16,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user16/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user16/3-1-1/down(LL+RL).csv,True,True,76,77,77,77,79,13,train
13_mopping_floor,user17,6,17,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user17/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user17/3-1-1/down(LL+RL).csv,True,True,60,61,60,60,60,13,train
13_mopping_floor,user18,6,18,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user18/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user18/3-1-1/down(LL+RL).csv,True,True,37,37,38,38,35,13,train
13_mopping_floor,user19,6,19,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user19/7-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user19/7-2-1/down(LL+RL).csv,True,True,68,67,68,68,69,13,test
13_mopping_floor,user2,6,2,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user2/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user2/3-1-1/down(LL+RL).csv,True,True,29,28,29,28,29,13,train
13_mopping_floor,user20,6,20,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user20/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user20/2-1-1/down(LL+RL).csv,True,True,74,73,72,72,77,13,train
13_mopping_floor,user20,6,20,3-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user20/3-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user20/3-2-1/down(LL+RL).csv,True,True,49,50,48,49,49,13,train
13_mopping_floor,user20,6,20,6-3-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user20/6-3-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user20/6-3-1/down(LL+RL).csv,True,True,47,45,48,46,48,13,train
13_mopping_floor,user21,6,21,2-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user21/2-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user21/2-1-1/down(LL+RL).csv,True,True,40,40,40,40,40,13,train
13_mopping_floor,user27,6,27,3-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user27/3-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user27/3-1-1/down(LL+RL).csv,True,True,20,19,20,19,18,13,train
13_mopping_floor,user29,6,29,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user29/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user29/2-2-1/down(LL+RL).csv,True,True,33,33,33,34,34,13,train
13_mopping_floor,user30,6,30,5-1-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user30/5-1-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user30/5-1-1/down(LL+RL).csv,True,True,46,46,47,45,46,13,train
13_mopping_floor,user30,6,30,7-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user30/7-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user30/7-2-1/down(LL+RL).csv,True,True,37,37,38,37,36,13,train
13_mopping_floor,user4,6,4,2-2-1,True,True,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user4/2-2-1/up(LA+RA+C).csv,/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/13_mopping_floor/user4/2-2-1/down(LL+RL).csv,True,True,43,41,42,42,42,13,train
