activity_id,user_id,activity_id_num,user_id_num,identifier_id,has_up,has_down,up_path,down_path,has_data_up,has_data_down,WTLA,WTC,WTRA,WTRL,WTLL,activity_id_num_ori,data_type
action_07,user22,7,22,1-2-1,True,True,IMU/action_07/user22/1-2-1/up.csv,IMU/action_07/user22/1-2-1/down.csv,True,True,30,29,29,30,30,17,train
action_07,user24,7,24,1-2-1,True,True,IMU/action_07/user24/1-2-1/up.csv,IMU/action_07/user24/1-2-1/down.csv,True,True,52,51,53,52,53,17,train
action_07,user24,7,24,3-2-1,True,True,IMU/action_07/user24/3-2-1/up.csv,IMU/action_07/user24/3-2-1/down.csv,True,True,50,48,50,48,50,17,train
action_07,user24,7,24,7-2-1,True,True,IMU/action_07/user24/7-2-1/up.csv,IMU/action_07/user24/7-2-1/down.csv,True,True,30,31,31,30,31,17,train
action_07,user3,7,3,3-2-1,True,True,IMU/action_07/user3/3-2-1/up.csv,IMU/action_07/user3/3-2-1/down.csv,True,True,48,41,49,49,48,17,train
action_07,user4,7,4,5-2-1,True,True,IMU/action_07/user4/5-2-1/up.csv,IMU/action_07/user4/5-2-1/down.csv,True,True,50,48,48,48,50,17,train
action_07,user5,7,5,4-1-1,True,True,IMU/action_07/user5/4-1-1/up.csv,IMU/action_07/user5/4-1-1/down.csv,True,True,47,45,47,47,47,17,train
action_07,user6,7,6,4-1-1,True,True,IMU/action_07/user6/4-1-1/up.csv,IMU/action_07/user6/4-1-1/down.csv,True,True,60,60,60,62,61,17,train
action_07,user7,7,7,4-1-1,True,True,IMU/action_07/user7/4-1-1/up.csv,IMU/action_07/user7/4-1-1/down.csv,True,True,11,12,11,11,9,17,train
action_07,user7,7,7,6-3-1,True,True,IMU/action_07/user7/6-3-1/up.csv,IMU/action_07/user7/6-3-1/down.csv,True,True,50,51,51,50,51,17,train
action_07,user8,7,8,5-1-1,True,True,IMU/action_07/user8/5-1-1/up.csv,IMU/action_07/user8/5-1-1/down.csv,True,True,34,33,34,35,33,17,train
action_07,user9,7,9,4-1-1,True,True,IMU/action_07/user9/4-1-1/up.csv,IMU/action_07/user9/4-1-1/down.csv,True,True,20,20,19,21,20,17,train
action_07,user9,7,9,4-3-1,True,True,IMU/action_07/user9/4-3-1/up.csv,IMU/action_07/user9/4-3-1/down.csv,True,True,51,53,53,53,53,17,train
action_07,user9,7,9,6-1-1,True,True,IMU/action_07/user9/6-1-1/up.csv,IMU/action_07/user9/6-1-1/down.csv,True,True,15,15,17,16,16,17,train
action_01,user16,1,16,1-1-1,True,True,IMU/action_01/user16/1-1-1/up.csv,IMU/action_01/user16/1-1-1/down.csv,True,True,32,32,30,31,31,1,train
action_01,user17,1,17,1-1-1,True,True,IMU/action_01/user17/1-1-1/up.csv,IMU/action_01/user17/1-1-1/down.csv,True,True,20,20,20,20,20,1,test
action_01,user18,1,18,1-1-1,True,True,IMU/action_01/user18/1-1-1/up.csv,IMU/action_01/user18/1-1-1/down.csv,True,True,40,40,40,39,40,1,train
action_01,user18,1,18,7-1-1,True,True,IMU/action_01/user18/7-1-1/up.csv,IMU/action_01/user18/7-1-1/down.csv,True,True,21,22,22,23,21,1,train
action_01,user19,1,19,1-1-1,True,True,IMU/action_01/user19/1-1-1/up.csv,IMU/action_01/user19/1-1-1/down.csv,True,True,18,17,18,18,17,1,train
action_01,user21,1,21,4-2-1,True,True,IMU/action_01/user21/4-2-1/up.csv,IMU/action_01/user21/4-2-1/down.csv,True,True,13,14,14,13,14,1,train
action_01,user22,1,22,2-2-1,True,True,IMU/action_01/user22/2-2-1/up.csv,IMU/action_01/user22/2-2-1/down.csv,True,True,16,16,18,14,17,1,train
action_01,user23,1,23,1-1-1,True,True,IMU/action_01/user23/1-1-1/up.csv,IMU/action_01/user23/1-1-1/down.csv,True,True,36,37,35,38,38,1,train
action_01,user24,1,24,6-2-1,True,True,IMU/action_01/user24/6-2-1/up.csv,IMU/action_01/user24/6-2-1/down.csv,True,True,26,23,24,25,23,1,train
action_01,user24,1,24,7-1-1,True,True,IMU/action_01/user24/7-1-1/up.csv,IMU/action_01/user24/7-1-1/down.csv,True,True,10,9,11,12,12,1,train
action_01,user6,1,6,1-1-1,True,True,IMU/action_01/user6/1-1-1/up.csv,IMU/action_01/user6/1-1-1/down.csv,True,True,69,69,70,70,69,1,train
action_01,user7,1,7,1-1-1,True,True,IMU/action_01/user7/1-1-1/up.csv,IMU/action_01/user7/1-1-1/down.csv,True,True,34,34,35,34,35,1,train
action_01,user8,1,8,1-1-1,True,True,IMU/action_01/user8/1-1-1/up.csv,IMU/action_01/user8/1-1-1/down.csv,True,True,25,24,24,25,25,1,train
action_01,user8,1,8,7-1-1,True,True,IMU/action_01/user8/7-1-1/up.csv,IMU/action_01/user8/7-1-1/down.csv,True,True,11,11,11,11,11,1,train
action_01,user9,1,9,1-1-1,True,True,IMU/action_01/user9/1-1-1/up.csv,IMU/action_01/user9/1-1-1/down.csv,True,True,24,24,23,23,24,1,train
action_08,user1,8,1,3-2-1,True,True,IMU/action_08/user1/3-2-1/up.csv,IMU/action_08/user1/3-2-1/down.csv,True,True,12,12,14,12,12,20,train
action_08,user1,8,1,5-1-1,True,True,IMU/action_08/user1/5-1-1/up.csv,IMU/action_08/user1/5-1-1/down.csv,True,True,16,15,16,17,16,20,train
action_08,user16,8,16,4-1-1,True,True,IMU/action_08/user16/4-1-1/up.csv,IMU/action_08/user16/4-1-1/down.csv,True,True,14,16,15,15,13,20,train
action_08,user16,8,16,5-3-1,True,True,IMU/action_08/user16/5-3-1/up.csv,IMU/action_08/user16/5-3-1/down.csv,True,True,41,42,41,41,39,20,train
action_08,user16,8,16,7-3-1,True,True,IMU/action_08/user16/7-3-1/up.csv,IMU/action_08/user16/7-3-1/down.csv,True,True,24,24,24,25,24,20,train
action_08,user17,8,17,1-2-1,True,True,IMU/action_08/user17/1-2-1/up.csv,IMU/action_08/user17/1-2-1/down.csv,True,True,15,17,15,15,15,20,test
action_08,user17,8,17,4-1-1,True,True,IMU/action_08/user17/4-1-1/up.csv,IMU/action_08/user17/4-1-1/down.csv,True,True,13,13,13,14,14,20,test
action_08,user18,8,18,2-1-1,True,True,IMU/action_08/user18/2-1-1/up.csv,IMU/action_08/user18/2-1-1/down.csv,True,True,19,18,18,17,18,20,train
action_08,user18,8,18,5-1-1,True,True,IMU/action_08/user18/5-1-1/up.csv,IMU/action_08/user18/5-1-1/down.csv,True,True,20,20,20,21,20,20,train
action_08,user18,8,18,6-2-1,True,True,IMU/action_08/user18/6-2-1/up.csv,IMU/action_08/user18/6-2-1/down.csv,True,True,13,14,13,14,13,20,train
action_08,user19,8,19,4-1-1,True,True,IMU/action_08/user19/4-1-1/up.csv,IMU/action_08/user19/4-1-1/down.csv,True,True,11,11,10,9,10,20,train
action_08,user19,8,19,5-3-1,True,True,IMU/action_08/user19/5-3-1/up.csv,IMU/action_08/user19/5-3-1/down.csv,True,True,9,10,11,10,10,20,train
action_08,user20,8,20,1-1-1,True,True,IMU/action_08/user20/1-1-1/up.csv,IMU/action_08/user20/1-1-1/down.csv,True,True,31,30,31,31,29,20,train
action_08,user20,8,20,2-2-1,True,True,IMU/action_08/user20/2-2-1/up.csv,IMU/action_08/user20/2-2-1/down.csv,True,True,13,12,13,13,14,20,train
action_08,user20,8,20,4-1-1,True,True,IMU/action_08/user20/4-1-1/up.csv,IMU/action_08/user20/4-1-1/down.csv,True,True,20,20,20,18,19,20,train
action_08,user20,8,20,5-1-1,True,True,IMU/action_08/user20/5-1-1/up.csv,IMU/action_08/user20/5-1-1/down.csv,True,True,3,3,3,3,4,20,train
action_08,user21,8,21,2-2-1,True,True,IMU/action_08/user21/2-2-1/up.csv,IMU/action_08/user21/2-2-1/down.csv,True,True,18,18,19,18,18,20,train
action_08,user21,8,21,6-2-1,True,True,IMU/action_08/user21/6-2-1/up.csv,IMU/action_08/user21/6-2-1/down.csv,True,True,27,27,26,27,26,20,train
action_08,user22,8,22,6-1-1,True,True,IMU/action_08/user22/6-1-1/up.csv,IMU/action_08/user22/6-1-1/down.csv,True,True,16,14,15,11,15,20,train
action_08,user24,8,24,7-2-1,True,True,IMU/action_08/user24/7-2-1/up.csv,IMU/action_08/user24/7-2-1/down.csv,True,True,20,21,21,22,21,20,train
action_08,user4,8,4,5-2-1,True,True,IMU/action_08/user4/5-2-1/up.csv,IMU/action_08/user4/5-2-1/down.csv,True,True,21,20,21,21,21,20,train
action_08,user5,8,5,4-1-1,True,True,IMU/action_08/user5/4-1-1/up.csv,IMU/action_08/user5/4-1-1/down.csv,True,True,14,16,15,16,16,20,train
action_08,user6,8,6,4-1-1,True,True,IMU/action_08/user6/4-1-1/up.csv,IMU/action_08/user6/4-1-1/down.csv,True,True,24,25,25,24,24,20,train
action_08,user6,8,6,5-3-1,True,True,IMU/action_08/user6/5-3-1/up.csv,IMU/action_08/user6/5-3-1/down.csv,True,True,17,17,17,16,17,20,train
action_08,user6,8,6,6-2-1,True,True,IMU/action_08/user6/6-2-1/up.csv,IMU/action_08/user6/6-2-1/down.csv,True,True,12,12,11,11,12,20,train
action_08,user6,8,6,7-3-1,True,True,IMU/action_08/user6/7-3-1/up.csv,IMU/action_08/user6/7-3-1/down.csv,True,True,11,12,11,10,10,20,train
action_08,user7,8,7,2-2-1,True,True,IMU/action_08/user7/2-2-1/up.csv,IMU/action_08/user7/2-2-1/down.csv,True,True,21,22,21,22,22,20,train
action_08,user7,8,7,3-3-1,True,True,IMU/action_08/user7/3-3-1/up.csv,IMU/action_08/user7/3-3-1/down.csv,True,True,69,68,66,68,66,20,train
action_08,user7,8,7,4-1-1,True,True,IMU/action_08/user7/4-1-1/up.csv,IMU/action_08/user7/4-1-1/down.csv,True,True,9,10,11,9,11,20,train
action_08,user8,8,8,2-1-1,True,True,IMU/action_08/user8/2-1-1/up.csv,IMU/action_08/user8/2-1-1/down.csv,True,True,13,14,13,14,14,20,train
action_08,user8,8,8,5-1-1,True,True,IMU/action_08/user8/5-1-1/up.csv,IMU/action_08/user8/5-1-1/down.csv,True,True,12,10,14,11,11,20,train
action_08,user8,8,8,6-2-1,True,True,IMU/action_08/user8/6-2-1/up.csv,IMU/action_08/user8/6-2-1/down.csv,True,True,23,25,24,23,23,20,train
action_08,user9,8,9,5-3-1,True,True,IMU/action_08/user9/5-3-1/up.csv,IMU/action_08/user9/5-3-1/down.csv,True,True,10,9,10,9,11,20,train
action_08,user9,8,9,6-1-1,True,True,IMU/action_08/user9/6-1-1/up.csv,IMU/action_08/user9/6-1-1/down.csv,True,True,5,6,6,6,6,20,train
action_09,user16,9,16,4-1-1,True,True,IMU/action_09/user16/4-1-1/up.csv,IMU/action_09/user16/4-1-1/down.csv,True,True,23,22,23,23,23,21,train
action_09,user16,9,16,7-3-1,True,True,IMU/action_09/user16/7-3-1/up.csv,IMU/action_09/user16/7-3-1/down.csv,True,True,16,15,15,15,15,21,train
action_09,user17,9,17,4-1-1,True,True,IMU/action_09/user17/4-1-1/up.csv,IMU/action_09/user17/4-1-1/down.csv,True,True,70,71,71,71,71,21,test
action_09,user18,9,18,1-2-1,True,True,IMU/action_09/user18/1-2-1/up.csv,IMU/action_09/user18/1-2-1/down.csv,True,True,53,52,52,53,53,21,train
action_09,user18,9,18,4-1-1,True,True,IMU/action_09/user18/4-1-1/up.csv,IMU/action_09/user18/4-1-1/down.csv,True,True,68,66,67,66,68,21,train
action_09,user19,9,19,4-1-1,True,True,IMU/action_09/user19/4-1-1/up.csv,IMU/action_09/user19/4-1-1/down.csv,True,True,2,4,4,5,4,21,train
action_09,user19,9,19,6-1-1,True,True,IMU/action_09/user19/6-1-1/up.csv,IMU/action_09/user19/6-1-1/down.csv,True,True,10,9,10,9,9,21,train
action_09,user20,9,20,4-1-1,True,True,IMU/action_09/user20/4-1-1/up.csv,IMU/action_09/user20/4-1-1/down.csv,True,True,66,64,66,66,65,21,train
action_09,user22,9,22,1-2-1,True,True,IMU/action_09/user22/1-2-1/up.csv,IMU/action_09/user22/1-2-1/down.csv,True,True,28,27,28,28,27,21,train
action_09,user22,9,22,4-1-1,True,True,IMU/action_09/user22/4-1-1/up.csv,IMU/action_09/user22/4-1-1/down.csv,True,True,9,9,9,9,8,21,train
action_09,user23,9,23,4-1-1,True,True,IMU/action_09/user23/4-1-1/up.csv,IMU/action_09/user23/4-1-1/down.csv,True,True,44,45,45,44,44,21,train
action_09,user24,9,24,1-2-1,True,True,IMU/action_09/user24/1-2-1/up.csv,IMU/action_09/user24/1-2-1/down.csv,True,True,132,132,132,131,132,21,train
action_09,user24,9,24,7-2-1,True,True,IMU/action_09/user24/7-2-1/up.csv,IMU/action_09/user24/7-2-1/down.csv,True,True,81,82,82,82,83,21,train
action_09,user3,9,3,5-2-1,True,True,IMU/action_09/user3/5-2-1/up.csv,IMU/action_09/user3/5-2-1/down.csv,True,True,265,265,266,264,264,21,train
action_09,user6,9,6,4-1-1,True,True,IMU/action_09/user6/4-1-1/up.csv,IMU/action_09/user6/4-1-1/down.csv,True,True,45,47,46,46,45,21,train
action_09,user6,9,6,7-3-1,True,True,IMU/action_09/user6/7-3-1/up.csv,IMU/action_09/user6/7-3-1/down.csv,True,True,52,50,52,51,51,21,train
action_09,user7,9,7,4-1-1,True,True,IMU/action_09/user7/4-1-1/up.csv,IMU/action_09/user7/4-1-1/down.csv,True,True,61,62,60,62,62,21,train
action_09,user8,9,8,1-2-1,True,True,IMU/action_09/user8/1-2-1/up.csv,IMU/action_09/user8/1-2-1/down.csv,True,True,46,47,48,46,47,21,train
action_09,user9,9,9,4-1-1,True,True,IMU/action_09/user9/4-1-1/up.csv,IMU/action_09/user9/4-1-1/down.csv,True,True,45,45,47,46,47,21,train
action_09,user9,9,9,6-1-1,True,True,IMU/action_09/user9/6-1-1/up.csv,IMU/action_09/user9/6-1-1/down.csv,True,True,46,45,45,44,44,21,train
action_10,user16,10,16,4-1-1,True,True,IMU/action_10/user16/4-1-1/up.csv,IMU/action_10/user16/4-1-1/down.csv,True,True,47,47,46,46,46,22,train
action_10,user16,10,16,7-3-1,True,True,IMU/action_10/user16/7-3-1/up.csv,IMU/action_10/user16/7-3-1/down.csv,True,True,62,64,62,63,62,22,train
action_10,user18,10,18,1-2-1,True,True,IMU/action_10/user18/1-2-1/up.csv,IMU/action_10/user18/1-2-1/down.csv,True,True,22,21,20,22,20,22,train
action_10,user18,10,18,4-1-1,True,True,IMU/action_10/user18/4-1-1/up.csv,IMU/action_10/user18/4-1-1/down.csv,True,True,61,61,61,61,62,22,train
action_10,user20,10,20,2-2-1,True,True,IMU/action_10/user20/2-2-1/up.csv,IMU/action_10/user20/2-2-1/down.csv,True,True,25,25,26,24,26,22,train
action_10,user20,10,20,4-1-1,True,True,IMU/action_10/user20/4-1-1/up.csv,IMU/action_10/user20/4-1-1/down.csv,True,True,34,32,32,32,32,22,train
action_10,user21,10,21,2-2-1,True,True,IMU/action_10/user21/2-2-1/up.csv,IMU/action_10/user21/2-2-1/down.csv,True,True,123,122,123,123,123,22,train
action_10,user22,10,22,4-1-1,True,True,IMU/action_10/user22/4-1-1/up.csv,IMU/action_10/user22/4-1-1/down.csv,True,True,48,50,51,51,51,22,train
action_10,user24,10,24,1-2-1,True,True,IMU/action_10/user24/1-2-1/up.csv,IMU/action_10/user24/1-2-1/down.csv,True,True,43,44,45,45,44,22,train
action_10,user24,10,24,7-2-1,True,True,IMU/action_10/user24/7-2-1/up.csv,IMU/action_10/user24/7-2-1/down.csv,True,True,13,13,15,13,14,22,train
action_10,user3,10,3,5-2-1,True,True,IMU/action_10/user3/5-2-1/up.csv,IMU/action_10/user3/5-2-1/down.csv,True,True,7,7,8,6,7,22,train
action_10,user5,10,5,2-1-1,True,True,IMU/action_10/user5/2-1-1/up.csv,IMU/action_10/user5/2-1-1/down.csv,True,True,51,51,51,50,51,22,train
action_10,user6,10,6,4-1-1,True,True,IMU/action_10/user6/4-1-1/up.csv,IMU/action_10/user6/4-1-1/down.csv,True,True,33,34,34,33,33,22,train
action_10,user6,10,6,7-3-1,True,True,IMU/action_10/user6/7-3-1/up.csv,IMU/action_10/user6/7-3-1/down.csv,True,True,42,41,41,42,42,22,train
action_10,user8,10,8,6-2-1,True,True,IMU/action_10/user8/6-2-1/up.csv,IMU/action_10/user8/6-2-1/down.csv,True,True,25,24,26,26,24,22,train
action_11,user1,11,1,5-1-1,True,True,IMU/action_11/user1/5-1-1/up.csv,IMU/action_11/user1/5-1-1/down.csv,True,True,45,47,48,46,48,23,train
action_11,user16,11,16,4-1-1,True,True,IMU/action_11/user16/4-1-1/up.csv,IMU/action_11/user16/4-1-1/down.csv,True,True,49,50,49,50,49,23,train
action_11,user16,11,16,5-1-1,True,True,IMU/action_11/user16/5-1-1/up.csv,IMU/action_11/user16/5-1-1/down.csv,True,True,19,18,20,18,19,23,train
action_11,user17,11,17,6-2-1,True,True,IMU/action_11/user17/6-2-1/up.csv,IMU/action_11/user17/6-2-1/down.csv,True,True,46,45,44,45,45,23,test
action_11,user17,11,17,7-1-1,True,True,IMU/action_11/user17/7-1-1/up.csv,IMU/action_11/user17/7-1-1/down.csv,True,True,62,61,60,62,62,23,test
action_11,user18,11,18,1-2-1,True,True,IMU/action_11/user18/1-2-1/up.csv,IMU/action_11/user18/1-2-1/down.csv,True,True,229,229,228,227,229,23,train
action_11,user18,11,18,2-1-1,True,True,IMU/action_11/user18/2-1-1/up.csv,IMU/action_11/user18/2-1-1/down.csv,True,True,81,81,79,81,81,23,train
action_11,user18,11,18,4-1-1,True,True,IMU/action_11/user18/4-1-1/up.csv,IMU/action_11/user18/4-1-1/down.csv,True,True,209,208,209,209,209,23,train
