activity_id,user_id,activity_id_num,user_id_num,identifier_id,has_up,has_down,up_path,down_path,has_data_up,has_data_down,WTLA,WTC,WTRA,WTRL,WTLL,activity_id_num_ori,data_type
action_00,user24,0,24,6-2-3,True,True,IMU/action_00/user24/6-2-3/up.csv,IMU/action_00/user24/6-2-3/down.csv,True,True,15,16,16,18,15,0,train
action_00,user24,0,24,7-1-1,True,True,IMU/action_00/user24/7-1-1/up.csv,IMU/action_00/user24/7-1-1/down.csv,True,True,29,30,30,29,29,0,train
action_00,user24,0,24,7-1-2,True,True,IMU/action_00/user24/7-1-2/up.csv,IMU/action_00/user24/7-1-2/down.csv,True,True,13,12,13,12,13,0,train
action_00,user24,0,24,7-1-3,True,True,IMU/action_00/user24/7-1-3/up.csv,IMU/action_00/user24/7-1-3/down.csv,True,True,20,21,19,20,20,0,train
action_00,user4,0,4,1-1-1,True,True,IMU/action_00/user4/1-1-1/up.csv,IMU/action_00/user4/1-1-1/down.csv,True,True,41,40,41,42,40,0,train
action_00,user4,0,4,1-1-2,True,True,IMU/action_00/user4/1-1-2/up.csv,IMU/action_00/user4/1-1-2/down.csv,True,True,62,63,61,61,61,0,train
action_00,user4,0,4,1-1-3,True,True,IMU/action_00/user4/1-1-3/up.csv,IMU/action_00/user4/1-1-3/down.csv,True,True,30,31,31,30,30,0,train
action_00,user5,0,5,1-1-1,True,True,IMU/action_00/user5/1-1-1/up.csv,IMU/action_00/user5/1-1-1/down.csv,True,True,39,38,38,38,39,0,train
action_00,user5,0,5,1-1-2,True,True,IMU/action_00/user5/1-1-2/up.csv,IMU/action_00/user5/1-1-2/down.csv,True,True,38,36,37,36,35,0,train
action_00,user5,0,5,1-1-3,True,True,IMU/action_00/user5/1-1-3/up.csv,IMU/action_00/user5/1-1-3/down.csv,True,True,29,28,29,29,29,0,train
action_00,user6,0,6,1-1-1,True,True,IMU/action_00/user6/1-1-1/up.csv,IMU/action_00/user6/1-1-1/down.csv,True,True,45,46,45,46,45,0,train
action_00,user6,0,6,1-1-2,True,True,IMU/action_00/user6/1-1-2/up.csv,IMU/action_00/user6/1-1-2/down.csv,True,True,44,44,44,43,45,0,train
action_00,user6,0,6,1-1-3,True,True,IMU/action_00/user6/1-1-3/up.csv,IMU/action_00/user6/1-1-3/down.csv,True,True,32,32,32,33,32,0,train
action_00,user8,0,8,1-1-1,True,True,IMU/action_00/user8/1-1-1/up.csv,IMU/action_00/user8/1-1-1/down.csv,True,True,26,25,25,26,25,0,train
action_00,user8,0,8,1-1-2,True,True,IMU/action_00/user8/1-1-2/up.csv,IMU/action_00/user8/1-1-2/down.csv,True,True,23,24,23,23,23,0,train
action_00,user8,0,8,1-1-3,True,True,IMU/action_00/user8/1-1-3/up.csv,IMU/action_00/user8/1-1-3/down.csv,True,True,16,16,17,16,16,0,train
action_00,user8,0,8,7-1-1,True,True,IMU/action_00/user8/7-1-1/up.csv,IMU/action_00/user8/7-1-1/down.csv,True,True,25,25,25,24,24,0,train
action_00,user8,0,8,7-1-2,True,True,IMU/action_00/user8/7-1-2/up.csv,IMU/action_00/user8/7-1-2/down.csv,True,True,26,27,26,26,27,0,train
action_00,user8,0,8,7-1-3,True,True,IMU/action_00/user8/7-1-3/up.csv,IMU/action_00/user8/7-1-3/down.csv,True,True,18,16,18,17,17,0,train
action_05,user1,5,1,6-2-2,True,True,IMU/action_05/user1/6-2-2/up.csv,IMU/action_05/user1/6-2-2/down.csv,True,True,93,91,92,93,93,12,train
action_05,user1,5,1,6-2-3,True,True,IMU/action_05/user1/6-2-3/up.csv,IMU/action_05/user1/6-2-3/down.csv,True,True,67,67,66,66,66,12,train
action_05,user16,5,16,3-1-1,True,True,IMU/action_05/user16/3-1-1/up.csv,IMU/action_05/user16/3-1-1/down.csv,True,True,100,100,100,101,100,12,train
action_05,user16,5,16,3-1-2,True,True,IMU/action_05/user16/3-1-2/up.csv,IMU/action_05/user16/3-1-2/down.csv,True,True,112,112,112,112,111,12,train
action_05,user16,5,16,3-1-3,True,True,IMU/action_05/user16/3-1-3/up.csv,IMU/action_05/user16/3-1-3/down.csv,True,True,64,64,63,64,65,12,train
action_05,user16,5,16,6-2-1,True,True,IMU/action_05/user16/6-2-1/up.csv,IMU/action_05/user16/6-2-1/down.csv,True,True,67,65,66,67,65,12,train
action_05,user16,5,16,6-2-2,True,True,IMU/action_05/user16/6-2-2/up.csv,IMU/action_05/user16/6-2-2/down.csv,True,True,44,44,45,43,44,12,train
action_05,user16,5,16,6-2-3,True,True,IMU/action_05/user16/6-2-3/up.csv,IMU/action_05/user16/6-2-3/down.csv,True,True,44,46,44,44,45,12,train
action_05,user17,5,17,3-1-1,True,True,IMU/action_05/user17/3-1-1/up.csv,IMU/action_05/user17/3-1-1/down.csv,True,True,92,93,93,93,93,12,train
action_05,user17,5,17,3-1-2,True,True,IMU/action_05/user17/3-1-2/up.csv,IMU/action_05/user17/3-1-2/down.csv,True,True,87,87,88,87,86,12,train
action_05,user17,5,17,3-1-3,True,True,IMU/action_05/user17/3-1-3/up.csv,IMU/action_05/user17/3-1-3/down.csv,True,True,39,39,39,39,38,12,train
action_05,user18,5,18,3-1-1,True,True,IMU/action_05/user18/3-1-1/up.csv,IMU/action_05/user18/3-1-1/down.csv,True,True,44,44,44,42,45,12,train
action_05,user18,5,18,3-1-2,True,True,IMU/action_05/user18/3-1-2/up.csv,IMU/action_05/user18/3-1-2/down.csv,True,True,1,4,4,1,1,12,train
action_05,user18,5,18,3-1-3,True,True,IMU/action_05/user18/3-1-3/up.csv,IMU/action_05/user18/3-1-3/down.csv,True,True,27,27,28,27,25,12,train
action_05,user19,5,19,3-3-2,True,True,IMU/action_05/user19/3-3-2/up.csv,IMU/action_05/user19/3-3-2/down.csv,True,True,31,28,29,29,27,12,train
action_05,user19,5,19,3-3-3,True,True,IMU/action_05/user19/3-3-3/up.csv,IMU/action_05/user19/3-3-3/down.csv,True,True,16,15,16,15,16,12,train
action_05,user19,5,19,7-2-1,True,True,IMU/action_05/user19/7-2-1/up.csv,IMU/action_05/user19/7-2-1/down.csv,True,True,49,49,49,50,50,12,train
action_05,user19,5,19,7-2-2,True,True,IMU/action_05/user19/7-2-2/up.csv,IMU/action_05/user19/7-2-2/down.csv,True,True,31,31,31,32,30,12,train
action_05,user19,5,19,7-2-3,True,True,IMU/action_05/user19/7-2-3/up.csv,IMU/action_05/user19/7-2-3/down.csv,True,True,23,23,23,22,23,12,train
action_05,user2,5,2,3-1-1,True,True,IMU/action_05/user2/3-1-1/up.csv,IMU/action_05/user2/3-1-1/down.csv,True,True,55,56,55,56,54,12,train
action_05,user2,5,2,3-1-2,True,True,IMU/action_05/user2/3-1-2/up.csv,IMU/action_05/user2/3-1-2/down.csv,True,True,88,87,88,89,87,12,train
action_05,user2,5,2,3-1-3,True,True,IMU/action_05/user2/3-1-3/up.csv,IMU/action_05/user2/3-1-3/down.csv,True,True,52,52,52,53,54,12,train
action_05,user20,5,20,2-1-1,True,True,IMU/action_05/user20/2-1-1/up.csv,IMU/action_05/user20/2-1-1/down.csv,True,True,98,96,99,98,98,12,train
action_05,user20,5,20,2-1-2,True,True,IMU/action_05/user20/2-1-2/up.csv,IMU/action_05/user20/2-1-2/down.csv,True,True,60,59,59,59,58,12,train
action_05,user20,5,20,2-1-3,True,True,IMU/action_05/user20/2-1-3/up.csv,IMU/action_05/user20/2-1-3/down.csv,True,True,31,30,30,31,30,12,train
action_05,user20,5,20,3-2-1,True,True,IMU/action_05/user20/3-2-1/up.csv,IMU/action_05/user20/3-2-1/down.csv,True,True,45,45,46,45,45,12,train
action_05,user20,5,20,3-2-2,True,True,IMU/action_05/user20/3-2-2/up.csv,IMU/action_05/user20/3-2-2/down.csv,True,True,37,35,35,35,34,12,train
action_05,user20,5,20,3-2-3,True,True,IMU/action_05/user20/3-2-3/up.csv,IMU/action_05/user20/3-2-3/down.csv,True,True,23,24,23,23,23,12,train
action_05,user21,5,21,2-1-1,True,True,IMU/action_05/user21/2-1-1/up.csv,IMU/action_05/user21/2-1-1/down.csv,True,True,106,107,104,106,108,12,test
action_05,user21,5,21,2-1-2,True,True,IMU/action_05/user21/2-1-2/up.csv,IMU/action_05/user21/2-1-2/down.csv,True,True,105,104,105,104,104,12,test
action_05,user21,5,21,2-1-3,True,True,IMU/action_05/user21/2-1-3/up.csv,IMU/action_05/user21/2-1-3/down.csv,True,True,67,67,68,68,66,12,test
action_05,user23,5,23,3-2-1,True,True,IMU/action_05/user23/3-2-1/up.csv,IMU/action_05/user23/3-2-1/down.csv,True,True,87,87,86,88,86,12,train
action_05,user23,5,23,3-2-2,True,True,IMU/action_05/user23/3-2-2/up.csv,IMU/action_05/user23/3-2-2/down.csv,True,True,67,66,67,68,67,12,train
action_05,user23,5,23,3-2-3,True,True,IMU/action_05/user23/3-2-3/up.csv,IMU/action_05/user23/3-2-3/down.csv,True,True,74,74,74,74,74,12,train
action_05,user4,5,4,2-2-1,True,True,IMU/action_05/user4/2-2-1/up.csv,IMU/action_05/user4/2-2-1/down.csv,True,True,91,92,92,91,91,12,train
action_05,user4,5,4,2-2-2,True,True,IMU/action_05/user4/2-2-2/up.csv,IMU/action_05/user4/2-2-2/down.csv,True,True,68,69,69,69,69,12,train
action_05,user4,5,4,2-2-3,True,True,IMU/action_05/user4/2-2-3/up.csv,IMU/action_05/user4/2-2-3/down.csv,True,True,57,57,57,57,55,12,train
action_05,user5,5,5,3-1-1,True,True,IMU/action_05/user5/3-1-1/up.csv,IMU/action_05/user5/3-1-1/down.csv,True,True,159,160,159,157,158,12,train
action_05,user5,5,5,3-1-2,True,True,IMU/action_05/user5/3-1-2/up.csv,IMU/action_05/user5/3-1-2/down.csv,True,True,176,176,177,176,177,12,train
action_05,user5,5,5,3-1-3,True,True,IMU/action_05/user5/3-1-3/up.csv,IMU/action_05/user5/3-1-3/down.csv,True,True,97,98,96,100,96,12,train
action_05,user6,5,6,3-1-1,True,True,IMU/action_05/user6/3-1-1/up.csv,IMU/action_05/user6/3-1-1/down.csv,True,True,234,234,234,232,234,12,train
action_05,user6,5,6,3-1-2,True,True,IMU/action_05/user6/3-1-2/up.csv,IMU/action_05/user6/3-1-2/down.csv,True,True,88,89,89,100,99,12,train
action_05,user6,5,6,3-1-3,True,True,IMU/action_05/user6/3-1-3/up.csv,IMU/action_05/user6/3-1-3/down.csv,True,True,50,50,50,49,50,12,train
action_05,user6,5,6,6-2-1,True,True,IMU/action_05/user6/6-2-1/up.csv,IMU/action_05/user6/6-2-1/down.csv,True,True,51,51,54,52,51,12,train
action_05,user6,5,6,6-2-2,True,True,IMU/action_05/user6/6-2-2/up.csv,IMU/action_05/user6/6-2-2/down.csv,True,True,14,14,14,14,15,12,train
action_05,user6,5,6,6-2-3,True,True,IMU/action_05/user6/6-2-3/up.csv,IMU/action_05/user6/6-2-3/down.csv,True,True,39,37,39,39,39,12,train
action_05,user7,5,7,3-1-1,True,True,IMU/action_05/user7/3-1-1/up.csv,IMU/action_05/user7/3-1-1/down.csv,True,True,70,69,69,67,67,12,train
action_05,user7,5,7,3-1-2,True,True,IMU/action_05/user7/3-1-2/up.csv,IMU/action_05/user7/3-1-2/down.csv,True,True,40,40,39,40,40,12,train
action_05,user7,5,7,3-1-3,True,True,IMU/action_05/user7/3-1-3/up.csv,IMU/action_05/user7/3-1-3/down.csv,True,True,31,30,29,29,31,12,train
action_05,user8,5,8,3-1-1,True,True,IMU/action_05/user8/3-1-1/up.csv,IMU/action_05/user8/3-1-1/down.csv,True,True,73,72,73,73,73,12,train
action_05,user8,5,8,3-1-2,True,True,IMU/action_05/user8/3-1-2/up.csv,IMU/action_05/user8/3-1-2/down.csv,True,True,36,37,37,37,37,12,train
action_05,user8,5,8,3-1-3,True,True,IMU/action_05/user8/3-1-3/up.csv,IMU/action_05/user8/3-1-3/down.csv,True,True,47,46,46,47,46,12,train
action_05,user9,5,9,3-3-1,True,True,IMU/action_05/user9/3-3-1/up.csv,IMU/action_05/user9/3-3-1/down.csv,True,True,43,42,42,42,41,12,train
action_05,user9,5,9,3-3-2,True,True,IMU/action_05/user9/3-3-2/up.csv,IMU/action_05/user9/3-3-2/down.csv,True,True,46,47,48,47,47,12,train
action_05,user9,5,9,3-3-3,True,True,IMU/action_05/user9/3-3-3/up.csv,IMU/action_05/user9/3-3-3/down.csv,True,True,38,38,41,41,41,12,train
action_05,user9,5,9,7-2-1,True,True,IMU/action_05/user9/7-2-1/up.csv,IMU/action_05/user9/7-2-1/down.csv,True,True,24,27,27,26,29,12,train
action_05,user9,5,9,7-2-2,True,True,IMU/action_05/user9/7-2-2/up.csv,IMU/action_05/user9/7-2-2/down.csv,True,True,13,12,12,13,12,12,train
action_05,user9,5,9,7-2-3,True,True,IMU/action_05/user9/7-2-3/up.csv,IMU/action_05/user9/7-2-3/down.csv,True,True,17,16,16,15,17,12,train
action_06,user1,6,1,2-2-1,True,True,IMU/action_06/user1/2-2-1/up.csv,IMU/action_06/user1/2-2-1/down.csv,True,True,99,100,99,99,99,17,train
action_06,user1,6,1,2-2-2,True,True,IMU/action_06/user1/2-2-2/up.csv,IMU/action_06/user1/2-2-2/down.csv,True,True,113,113,111,111,113,17,train
action_06,user1,6,1,2-2-3,True,True,IMU/action_06/user1/2-2-3/up.csv,IMU/action_06/user1/2-2-3/down.csv,True,True,72,72,74,74,72,17,train
action_06,user1,6,1,3-2-1,True,True,IMU/action_06/user1/3-2-1/up.csv,IMU/action_06/user1/3-2-1/down.csv,True,True,65,65,66,66,65,17,train
action_06,user1,6,1,3-2-2,True,True,IMU/action_06/user1/3-2-2/up.csv,IMU/action_06/user1/3-2-2/down.csv,True,True,63,63,64,63,66,17,train
action_06,user1,6,1,3-2-3,True,True,IMU/action_06/user1/3-2-3/up.csv,IMU/action_06/user1/3-2-3/down.csv,True,True,26,27,28,28,26,17,train
action_06,user16,6,16,4-1-1,True,True,IMU/action_06/user16/4-1-1/up.csv,IMU/action_06/user16/4-1-1/down.csv,True,True,78,78,77,78,77,17,train
action_06,user16,6,16,4-1-2,True,True,IMU/action_06/user16/4-1-2/up.csv,IMU/action_06/user16/4-1-2/down.csv,True,True,64,64,64,64,63,17,train
action_06,user16,6,16,4-1-3,True,True,IMU/action_06/user16/4-1-3/up.csv,IMU/action_06/user16/4-1-3/down.csv,True,True,61,61,62,61,62,17,train
action_06,user17,6,17,4-1-1,True,True,IMU/action_06/user17/4-1-1/up.csv,IMU/action_06/user17/4-1-1/down.csv,True,True,59,58,58,58,59,17,train
action_06,user17,6,17,4-1-2,True,True,IMU/action_06/user17/4-1-2/up.csv,IMU/action_06/user17/4-1-2/down.csv,True,True,67,67,68,67,67,17,train
action_06,user17,6,17,4-1-3,True,True,IMU/action_06/user17/4-1-3/up.csv,IMU/action_06/user17/4-1-3/down.csv,True,True,48,48,47,48,48,17,train
action_06,user18,6,18,5-1-1,True,True,IMU/action_06/user18/5-1-1/up.csv,IMU/action_06/user18/5-1-1/down.csv,True,True,81,80,80,80,81,17,train
action_06,user18,6,18,5-1-2,True,True,IMU/action_06/user18/5-1-2/up.csv,IMU/action_06/user18/5-1-2/down.csv,True,True,36,35,36,37,37,17,train
action_06,user18,6,18,5-1-3,True,True,IMU/action_06/user18/5-1-3/up.csv,IMU/action_06/user18/5-1-3/down.csv,True,True,20,20,19,20,19,17,train
action_06,user19,6,19,1-2-1,True,True,IMU/action_06/user19/1-2-1/up.csv,IMU/action_06/user19/1-2-1/down.csv,True,True,20,20,20,21,20,17,train
action_06,user19,6,19,1-2-2,True,True,IMU/action_06/user19/1-2-2/up.csv,IMU/action_06/user19/1-2-2/down.csv,True,True,12,12,13,13,12,17,train
action_06,user19,6,19,1-2-3,True,True,IMU/action_06/user19/1-2-3/up.csv,IMU/action_06/user19/1-2-3/down.csv,True,True,24,22,31,21,23,17,train
action_06,user19,6,19,4-1-1,True,True,IMU/action_06/user19/4-1-1/up.csv,IMU/action_06/user19/4-1-1/down.csv,True,True,25,24,24,24,24,17,train
action_06,user19,6,19,4-1-2,True,True,IMU/action_06/user19/4-1-2/up.csv,IMU/action_06/user19/4-1-2/down.csv,True,True,22,23,23,25,25,17,train
action_06,user19,6,19,4-1-3,True,True,IMU/action_06/user19/4-1-3/up.csv,IMU/action_06/user19/4-1-3/down.csv,True,True,2,9,5,5,1,17,train
action_06,user19,6,19,4-3-1,True,True,IMU/action_06/user19/4-3-1/up.csv,IMU/action_06/user19/4-3-1/down.csv,True,True,29,29,27,29,28,17,train
action_06,user19,6,19,4-3-2,True,True,IMU/action_06/user19/4-3-2/up.csv,IMU/action_06/user19/4-3-2/down.csv,True,True,50,50,52,51,51,17,train
action_06,user19,6,19,4-3-3,True,True,IMU/action_06/user19/4-3-3/up.csv,IMU/action_06/user19/4-3-3/down.csv,True,True,17,16,16,15,17,17,train
action_06,user19,6,19,6-1-1,True,True,IMU/action_06/user19/6-1-1/up.csv,IMU/action_06/user19/6-1-1/down.csv,True,True,15,18,17,18,15,17,train
action_06,user19,6,19,6-1-2,True,True,IMU/action_06/user19/6-1-2/up.csv,IMU/action_06/user19/6-1-2/down.csv,True,True,7,6,7,5,7,17,train
action_06,user19,6,19,6-1-3,True,True,IMU/action_06/user19/6-1-3/up.csv,IMU/action_06/user19/6-1-3/down.csv,True,True,23,24,22,25,23,17,train
action_06,user20,6,20,2-2-1,True,True,IMU/action_06/user20/2-2-1/up.csv,IMU/action_06/user20/2-2-1/down.csv,True,True,29,30,29,30,30,17,train
action_06,user20,6,20,2-2-2,True,True,IMU/action_06/user20/2-2-2/up.csv,IMU/action_06/user20/2-2-2/down.csv,True,True,21,20,20,21,21,17,train
action_06,user20,6,20,2-2-3,True,True,IMU/action_06/user20/2-2-3/up.csv,IMU/action_06/user20/2-2-3/down.csv,True,True,10,10,10,10,11,17,train
action_06,user20,6,20,4-1-1,True,True,IMU/action_06/user20/4-1-1/up.csv,IMU/action_06/user20/4-1-1/down.csv,True,True,49,47,47,48,47,17,train
action_06,user20,6,20,4-1-2,True,True,IMU/action_06/user20/4-1-2/up.csv,IMU/action_06/user20/4-1-2/down.csv,True,True,44,43,44,44,44,17,train
action_06,user20,6,20,4-1-3,True,True,IMU/action_06/user20/4-1-3/up.csv,IMU/action_06/user20/4-1-3/down.csv,True,True,56,55,55,54,56,17,train
action_06,user20,6,20,5-1-1,True,True,IMU/action_06/user20/5-1-1/up.csv,IMU/action_06/user20/5-1-1/down.csv,True,True,73,73,74,73,73,17,train
action_06,user20,6,20,5-1-2,True,True,IMU/action_06/user20/5-1-2/up.csv,IMU/action_06/user20/5-1-2/down.csv,True,True,29,28,28,30,31,17,train
action_06,user22,6,22,1-2-1,True,True,IMU/action_06/user22/1-2-1/up.csv,IMU/action_06/user22/1-2-1/down.csv,True,True,30,29,29,30,30,17,train
action_06,user22,6,22,1-2-2,True,True,IMU/action_06/user22/1-2-2/up.csv,IMU/action_06/user22/1-2-2/down.csv,True,True,10,9,9,9,9,17,train
action_06,user22,6,22,1-2-3,True,True,IMU/action_06/user22/1-2-3/up.csv,IMU/action_06/user22/1-2-3/down.csv,True,True,10,10,10,9,10,17,train
action_06,user22,6,22,4-1-2,True,True,IMU/action_06/user22/4-1-2/up.csv,IMU/action_06/user22/4-1-2/down.csv,True,True,43,45,44,45,44,17,train
action_06,user22,6,22,4-1-3,True,True,IMU/action_06/user22/4-1-3/up.csv,IMU/action_06/user22/4-1-3/down.csv,True,True,45,44,45,45,43,17,train
action_06,user23,6,23,5-3-3,True,True,IMU/action_06/user23/5-3-3/up.csv,IMU/action_06/user23/5-3-3/down.csv,True,True,28,30,29,29,28,17,train
action_06,user24,6,24,1-2-1,True,True,IMU/action_06/user24/1-2-1/up.csv,IMU/action_06/user24/1-2-1/down.csv,True,True,52,51,53,52,53,17,train
action_06,user24,6,24,1-2-2,True,True,IMU/action_06/user24/1-2-2/up.csv,IMU/action_06/user24/1-2-2/down.csv,True,True,23,22,22,23,23,17,train
action_06,user24,6,24,1-2-3,True,True,IMU/action_06/user24/1-2-3/up.csv,IMU/action_06/user24/1-2-3/down.csv,True,True,30,30,30,30,31,17,train
action_06,user24,6,24,3-2-1,True,True,IMU/action_06/user24/3-2-1/up.csv,IMU/action_06/user24/3-2-1/down.csv,True,True,50,48,50,48,50,17,train
action_06,user24,6,24,3-2-2,True,True,IMU/action_06/user24/3-2-2/up.csv,IMU/action_06/user24/3-2-2/down.csv,True,True,27,27,27,27,27,17,train
action_06,user24,6,24,3-2-3,True,True,IMU/action_06/user24/3-2-3/up.csv,IMU/action_06/user24/3-2-3/down.csv,True,True,39,41,39,39,41,17,train
action_06,user24,6,24,7-2-1,True,True,IMU/action_06/user24/7-2-1/up.csv,IMU/action_06/user24/7-2-1/down.csv,True,True,30,31,31,30,31,17,train
action_06,user24,6,24,7-2-2,True,True,IMU/action_06/user24/7-2-2/up.csv,IMU/action_06/user24/7-2-2/down.csv,True,True,17,18,18,16,18,17,train
action_06,user24,6,24,7-2-3,True,True,IMU/action_06/user24/7-2-3/up.csv,IMU/action_06/user24/7-2-3/down.csv,True,True,18,18,18,18,17,17,train
action_06,user3,6,3,3-2-1,True,True,IMU/action_06/user3/3-2-1/up.csv,IMU/action_06/user3/3-2-1/down.csv,True,True,48,41,49,49,48,17,train
action_06,user3,6,3,4-1-2,True,True,IMU/action_06/user3/4-1-2/up.csv,IMU/action_06/user3/4-1-2/down.csv,True,True,70,70,72,71,71,17,train
action_06,user3,6,3,4-1-3,True,True,IMU/action_06/user3/4-1-3/up.csv,IMU/action_06/user3/4-1-3/down.csv,True,True,53,54,52,55,52,17,train
action_06,user4,6,4,4-1-1,True,True,IMU/action_06/user4/4-1-1/up.csv,IMU/action_06/user4/4-1-1/down.csv,True,True,48,50,50,50,48,17,train
action_06,user4,6,4,4-1-2,True,True,IMU/action_06/user4/4-1-2/up.csv,IMU/action_06/user4/4-1-2/down.csv,True,True,28,29,29,28,29,17,train
action_06,user4,6,4,4-1-3,True,True,IMU/action_06/user4/4-1-3/up.csv,IMU/action_06/user4/4-1-3/down.csv,True,True,41,41,40,41,41,17,train
action_06,user4,6,4,5-2-1,True,True,IMU/action_06/user4/5-2-1/up.csv,IMU/action_06/user4/5-2-1/down.csv,True,True,50,48,48,48,50,17,train
action_06,user4,6,4,5-2-2,True,True,IMU/action_06/user4/5-2-2/up.csv,IMU/action_06/user4/5-2-2/down.csv,True,True,49,50,49,49,49,17,train
action_06,user4,6,4,5-2-3,True,True,IMU/action_06/user4/5-2-3/up.csv,IMU/action_06/user4/5-2-3/down.csv,True,True,60,60,59,60,59,17,train
action_06,user5,6,5,4-1-1,True,True,IMU/action_06/user5/4-1-1/up.csv,IMU/action_06/user5/4-1-1/down.csv,True,True,47,45,47,47,47,17,train
action_06,user5,6,5,4-1-2,True,True,IMU/action_06/user5/4-1-2/up.csv,IMU/action_06/user5/4-1-2/down.csv,True,True,50,50,51,43,43,17,train
action_06,user6,6,6,4-1-1,True,True,IMU/action_06/user6/4-1-1/up.csv,IMU/action_06/user6/4-1-1/down.csv,True,True,60,60,60,62,61,17,train
action_06,user6,6,6,4-1-2,True,True,IMU/action_06/user6/4-1-2/up.csv,IMU/action_06/user6/4-1-2/down.csv,True,True,52,52,53,63,64,17,train
action_06,user6,6,6,4-1-3,True,True,IMU/action_06/user6/4-1-3/up.csv,IMU/action_06/user6/4-1-3/down.csv,True,True,51,52,51,56,57,17,train
action_06,user7,6,7,4-1-1,True,True,IMU/action_06/user7/4-1-1/up.csv,IMU/action_06/user7/4-1-1/down.csv,True,True,11,12,11,11,9,17,train
