path,activity_id,activity_id_num,activity_name,user_id,user_id_num,identifier_id,name_of_csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user9/6-2-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user9,9,6-2-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user9/6-2-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user9,9,6-2-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user9/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user9,9,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user9/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user9,9,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user3/2-2-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user3,3,2-2-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user3/2-2-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user3,3,2-2-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user3/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user3,3,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user3/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user3,3,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user26/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user26,26,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user26/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user26,26,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user14/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user14,14,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user14/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user14,14,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user14/5-2-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user14,14,5-2-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user14/5-2-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user14,14,5-2-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user13/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user13,13,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user13/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user13,13,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user13/7-2-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user13,13,7-2-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user13/7-2-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user13,13,7-2-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user19/6-2-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user19,19,6-2-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user19/6-2-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user19,19,6-2-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user19/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user19,19,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user19/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user19,19,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user21/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user21,21,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user21/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user21,21,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user4/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user4,4,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user4/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user4,4,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user30/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user30,30,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user30/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user30,30,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user6/6-2-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user6,6,6-2-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user6/6-2-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user6,6,6-2-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user11/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user11,11,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user11/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user11,11,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user23/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user23,23,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user23/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user23,23,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user23/7-2-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user23,23,7-2-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user23/7-2-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user23,23,7-2-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user29/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user29,29,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user29/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user29,29,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user24/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user24,24,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user24/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user24,24,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user24/5-2-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user24,24,5-2-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user24/5-2-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user24,24,5-2-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user16/6-2-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user16,16,6-2-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user16/6-2-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user16,16,6-2-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user1/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user1,1,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user1/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user1,1,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user18/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user18,18,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user18/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user18,18,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user18/7-2-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user18,18,7-2-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user18/7-2-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user18,18,7-2-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user12/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user12,12,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user12/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user12,12,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user20/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user20,20,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user20/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user20,20,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user27/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user27,27,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user27/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user27,27,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user15/1-2-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user15,15,1-2-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user15/1-2-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user15,15,1-2-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user2/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user2,2,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user2/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user2,2,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user8/7-1-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user8,8,7-1-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user8/7-1-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user8,8,7-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user8/7-2-1/up(LA+RA+C).csv,37_taking_medicine,37,_taking_medicine,user8,8,7-2-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/37_taking_medicine/user8/7-2-1/down(LL+RL).csv,37_taking_medicine,37,_taking_medicine,user8,8,7-2-1,down(LL+RL).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/19_making_phone_call/user5/4-1-1/up(LA+RA+C).csv,19_making_phone_call,19,_making_phone_call,user5,5,4-1-1,up(LA+RA+C).csv
/aiot-nvme-15T-x2-hk01/siyang/CUHK-X-example/SM/Data/IMU/19_making_phone_call/user5/4-1-1/down(LL+RL).csv,19_making_phone_call,19,_making_phone_call,user5,5,4-1-1,down(LL+RL).csv
