activity_id,user_id,activity_id_num,user_id_num,identifier_id,has_up,has_down,up_path,down_path,has_data_up,has_data_down,WTLA,WTC,WTRA,WTRL,WTLL,data_type
action_10,user19,10,19,3-2-1,True,True,IMU/action_10/user19/3-2-1/up.csv,IMU/action_10/user19/3-2-1/down.csv,True,True,12,12,12,13,12,train
action_10,user19,10,19,7-2-1,True,True,IMU/action_10/user19/7-2-1/up.csv,IMU/action_10/user19/7-2-1/down.csv,True,True,14,14,13,14,14,train
action_10,user2,10,2,6-1-1,True,True,IMU/action_10/user2/6-1-1/up.csv,IMU/action_10/user2/6-1-1/down.csv,True,True,45,44,43,42,45,train
action_10,user20,10,20,3-1-1,True,True,IMU/action_10/user20/3-1-1/up.csv,IMU/action_10/user20/3-1-1/down.csv,True,True,29,28,27,28,31,train
action_10,user20,10,20,5-1-1,True,True,IMU/action_10/user20/5-1-1/up.csv,IMU/action_10/user20/5-1-1/down.csv,True,True,8,6,8,8,8,train
action_10,user20,10,20,6-3-1,True,True,IMU/action_10/user20/6-3-1/up.csv,IMU/action_10/user20/6-3-1/down.csv,True,True,30,28,29,28,28,train
action_10,user20,10,20,7-1-1,True,True,IMU/action_10/user20/7-1-1/up.csv,IMU/action_10/user20/7-1-1/down.csv,True,True,30,29,31,30,29,train
action_10,user22,10,22,4-3-1,True,True,IMU/action_10/user22/4-3-1/up.csv,IMU/action_10/user22/4-3-1/down.csv,True,True,10,8,8,10,9,train
action_10,user23,10,23,2-3-1,True,True,IMU/action_10/user23/2-3-1/up.csv,IMU/action_10/user23/2-3-1/down.csv,True,True,121,122,121,121,121,train
action_10,user3,10,3,5-1-1,True,True,IMU/action_10/user3/5-1-1/up.csv,IMU/action_10/user3/5-1-1/down.csv,True,True,36,39,35,35,36,train
action_10,user3,10,3,7-1-1,True,True,IMU/action_10/user3/7-1-1/up.csv,IMU/action_10/user3/7-1-1/down.csv,True,True,28,27,29,28,29,train
action_10,user4,10,4,1-2-1,True,True,IMU/action_10/user4/1-2-1/up.csv,IMU/action_10/user4/1-2-1/down.csv,True,True,32,32,31,33,31,train
action_10,user4,10,4,5-1-1,True,True,IMU/action_10/user4/5-1-1/up.csv,IMU/action_10/user4/5-1-1/down.csv,True,True,48,46,48,47,48,train
action_10,user5,10,5,1-2-1,True,True,IMU/action_10/user5/1-2-1/up.csv,IMU/action_10/user5/1-2-1/down.csv,True,True,31,31,31,32,31,train
action_10,user5,10,5,4-2-1,True,True,IMU/action_10/user5/4-2-1/up.csv,IMU/action_10/user5/4-2-1/down.csv,True,True,6,5,5,6,6,train
action_10,user6,10,6,1-2-1,True,True,IMU/action_10/user6/1-2-1/up.csv,IMU/action_10/user6/1-2-1/down.csv,True,True,28,28,29,29,28,train
action_10,user6,10,6,2-1-1,True,True,IMU/action_10/user6/2-1-1/up.csv,IMU/action_10/user6/2-1-1/down.csv,True,True,61,59,60,60,60,train
action_10,user6,10,6,7-2-1,True,True,IMU/action_10/user6/7-2-1/up.csv,IMU/action_10/user6/7-2-1/down.csv,True,True,25,23,24,23,25,train
action_10,user7,10,7,2-1-1,True,True,IMU/action_10/user7/2-1-1/up.csv,IMU/action_10/user7/2-1-1/down.csv,True,True,22,23,23,22,25,train
action_10,user7,10,7,2-2-1,True,True,IMU/action_10/user7/2-2-1/up.csv,IMU/action_10/user7/2-2-1/down.csv,True,True,20,20,19,20,20,train
action_10,user7,10,7,5-2-1,True,True,IMU/action_10/user7/5-2-1/up.csv,IMU/action_10/user7/5-2-1/down.csv,True,True,19,18,19,18,19,train
action_10,user8,10,8,3-2-1,True,True,IMU/action_10/user8/3-2-1/up.csv,IMU/action_10/user8/3-2-1/down.csv,True,True,23,27,26,28,25,train
action_10,user8,10,8,4-2-1,True,True,IMU/action_10/user8/4-2-1/up.csv,IMU/action_10/user8/4-2-1/down.csv,True,True,45,45,46,46,44,train
action_10,user8,10,8,7-2-1,True,True,IMU/action_10/user8/7-2-1/up.csv,IMU/action_10/user8/7-2-1/down.csv,True,True,22,21,21,22,21,train
action_10,user9,10,9,2-1-1,True,True,IMU/action_10/user9/2-1-1/up.csv,IMU/action_10/user9/2-1-1/down.csv,True,True,23,21,24,23,23,train
action_10,user9,10,9,3-2-1,True,True,IMU/action_10/user9/3-2-1/up.csv,IMU/action_10/user9/3-2-1/down.csv,True,True,25,27,26,26,27,train
action_10,user9,10,9,7-2-1,True,True,IMU/action_10/user9/7-2-1/up.csv,IMU/action_10/user9/7-2-1/down.csv,True,True,20,19,19,18,19,train
action_11,user1,11,1,1-2-1,True,True,IMU/action_11/user1/1-2-1/up.csv,IMU/action_11/user1/1-2-1/down.csv,True,True,38,38,36,38,38,train
action_11,user1,11,1,6-1-1,True,True,IMU/action_11/user1/6-1-1/up.csv,IMU/action_11/user1/6-1-1/down.csv,True,True,35,35,36,36,36,train
action_11,user16,11,16,1-2-1,True,True,IMU/action_11/user16/1-2-1/up.csv,IMU/action_11/user16/1-2-1/down.csv,True,True,48,48,47,49,49,train
action_11,user16,11,16,3-2-1,True,True,IMU/action_11/user16/3-2-1/up.csv,IMU/action_11/user16/3-2-1/down.csv,True,True,15,16,16,15,16,train
action_11,user16,11,16,5-2-1,True,True,IMU/action_11/user16/5-2-1/up.csv,IMU/action_11/user16/5-2-1/down.csv,True,True,38,37,36,36,37,train
action_11,user17,11,17,7-2-1,True,True,IMU/action_11/user17/7-2-1/up.csv,IMU/action_11/user17/7-2-1/down.csv,True,True,40,40,40,40,39,train
action_11,user18,11,18,4-2-1,True,True,IMU/action_11/user18/4-2-1/up.csv,IMU/action_11/user18/4-2-1/down.csv,True,True,23,24,22,23,24,test
action_11,user18,11,18,6-2-1,True,True,IMU/action_11/user18/6-2-1/up.csv,IMU/action_11/user18/6-2-1/down.csv,True,True,91,91,91,90,90,test
action_11,user18,11,18,7-2-1,True,True,IMU/action_11/user18/7-2-1/up.csv,IMU/action_11/user18/7-2-1/down.csv,True,True,24,25,23,23,23,test
action_11,user19,11,19,2-3-1,True,True,IMU/action_11/user19/2-3-1/up.csv,IMU/action_11/user19/2-3-1/down.csv,True,True,48,49,49,50,50,train
action_11,user2,11,2,5-2-1,True,True,IMU/action_11/user2/5-2-1/up.csv,IMU/action_11/user2/5-2-1/down.csv,True,True,101,100,100,101,101,train
action_11,user21,11,21,5-2-1,True,True,IMU/action_11/user21/5-2-1/up.csv,IMU/action_11/user21/5-2-1/down.csv,True,True,50,54,49,51,51,train
action_11,user22,11,22,3-3-1,True,True,IMU/action_11/user22/3-3-1/up.csv,IMU/action_11/user22/3-3-1/down.csv,True,True,11,12,13,13,12,train
action_11,user22,11,22,4-3-1,True,True,IMU/action_11/user22/4-3-1/up.csv,IMU/action_11/user22/4-3-1/down.csv,True,True,29,29,29,24,29,train
action_11,user22,11,22,5-2-1,True,True,IMU/action_11/user22/5-2-1/up.csv,IMU/action_11/user22/5-2-1/down.csv,True,True,44,44,44,44,45,train
action_11,user24,11,24,4-2-1,True,True,IMU/action_11/user24/4-2-1/up.csv,IMU/action_11/user24/4-2-1/down.csv,True,True,80,79,79,79,79,train
action_11,user3,11,3,3-1-1,True,True,IMU/action_11/user3/3-1-1/up.csv,IMU/action_11/user3/3-1-1/down.csv,True,True,21,20,21,23,19,train
action_11,user4,11,4,1-2-1,True,True,IMU/action_11/user4/1-2-1/up.csv,IMU/action_11/user4/1-2-1/down.csv,True,True,77,77,76,78,80,train
action_11,user4,11,4,2-1-1,True,True,IMU/action_11/user4/2-1-1/up.csv,IMU/action_11/user4/2-1-1/down.csv,True,True,40,39,40,39,40,train
action_11,user4,11,4,6-1-1,True,True,IMU/action_11/user4/6-1-1/up.csv,IMU/action_11/user4/6-1-1/down.csv,True,True,43,43,43,44,42,train
action_11,user4,11,4,7-1-1,True,True,IMU/action_11/user4/7-1-1/up.csv,IMU/action_11/user4/7-1-1/down.csv,True,True,46,45,46,46,46,train
action_11,user5,11,5,1-2-1,True,True,IMU/action_11/user5/1-2-1/up.csv,IMU/action_11/user5/1-2-1/down.csv,True,True,99,99,100,101,100,train
action_11,user5,11,5,2-1-1,True,True,IMU/action_11/user5/2-1-1/up.csv,IMU/action_11/user5/2-1-1/down.csv,True,True,80,81,80,81,80,train
action_11,user5,11,5,3-2-1,True,True,IMU/action_11/user5/3-2-1/up.csv,IMU/action_11/user5/3-2-1/down.csv,True,True,69,69,69,71,70,train
action_11,user5,11,5,6-2-1,True,True,IMU/action_11/user5/6-2-1/up.csv,IMU/action_11/user5/6-2-1/down.csv,True,True,53,55,54,54,54,train
action_11,user6,11,6,1-2-1,True,True,IMU/action_11/user6/1-2-1/up.csv,IMU/action_11/user6/1-2-1/down.csv,True,True,44,44,44,45,44,train
action_11,user6,11,6,3-2-1,True,True,IMU/action_11/user6/3-2-1/up.csv,IMU/action_11/user6/3-2-1/down.csv,True,True,33,33,34,33,33,train
action_11,user6,11,6,5-2-1,True,True,IMU/action_11/user6/5-2-1/up.csv,IMU/action_11/user6/5-2-1/down.csv,True,True,51,50,50,49,49,train
action_11,user7,11,7,7-2-1,True,True,IMU/action_11/user7/7-2-1/up.csv,IMU/action_11/user7/7-2-1/down.csv,True,True,55,54,56,54,56,train
action_11,user8,11,8,4-2-1,True,True,IMU/action_11/user8/4-2-1/up.csv,IMU/action_11/user8/4-2-1/down.csv,True,True,22,24,23,23,22,train
action_11,user8,11,8,6-2-1,True,True,IMU/action_11/user8/6-2-1/up.csv,IMU/action_11/user8/6-2-1/down.csv,True,True,106,106,106,106,106,train
action_11,user8,11,8,7-2-1,True,True,IMU/action_11/user8/7-2-1/up.csv,IMU/action_11/user8/7-2-1/down.csv,True,True,28,27,29,27,25,train
action_11,user9,11,9,2-3-1,True,True,IMU/action_11/user9/2-3-1/up.csv,IMU/action_11/user9/2-3-1/down.csv,True,True,44,44,44,46,45,train
action_12,user16,12,16,3-1-1,True,True,IMU/action_12/user16/3-1-1/up.csv,IMU/action_12/user16/3-1-1/down.csv,True,True,100,100,100,101,100,train
action_12,user16,12,16,6-2-1,True,True,IMU/action_12/user16/6-2-1/up.csv,IMU/action_12/user16/6-2-1/down.csv,True,True,67,65,66,67,65,train
action_12,user17,12,17,3-1-1,True,True,IMU/action_12/user17/3-1-1/up.csv,IMU/action_12/user17/3-1-1/down.csv,True,True,92,93,93,93,93,train
action_12,user18,12,18,3-1-1,True,True,IMU/action_12/user18/3-1-1/up.csv,IMU/action_12/user18/3-1-1/down.csv,True,True,44,44,44,42,45,test
action_12,user19,12,19,7-2-1,True,True,IMU/action_12/user19/7-2-1/up.csv,IMU/action_12/user19/7-2-1/down.csv,True,True,49,49,49,50,50,train
action_12,user2,12,2,3-1-1,True,True,IMU/action_12/user2/3-1-1/up.csv,IMU/action_12/user2/3-1-1/down.csv,True,True,55,56,55,56,54,train
action_12,user20,12,20,2-1-1,True,True,IMU/action_12/user20/2-1-1/up.csv,IMU/action_12/user20/2-1-1/down.csv,True,True,98,96,99,98,98,train
action_12,user20,12,20,3-2-1,True,True,IMU/action_12/user20/3-2-1/up.csv,IMU/action_12/user20/3-2-1/down.csv,True,True,45,45,46,45,45,train
action_12,user21,12,21,2-1-1,True,True,IMU/action_12/user21/2-1-1/up.csv,IMU/action_12/user21/2-1-1/down.csv,True,True,106,107,104,106,108,train
action_12,user23,12,23,3-2-1,True,True,IMU/action_12/user23/3-2-1/up.csv,IMU/action_12/user23/3-2-1/down.csv,True,True,87,87,86,88,86,train
action_12,user4,12,4,2-2-1,True,True,IMU/action_12/user4/2-2-1/up.csv,IMU/action_12/user4/2-2-1/down.csv,True,True,91,92,92,91,91,train
action_12,user5,12,5,3-1-1,True,True,IMU/action_12/user5/3-1-1/up.csv,IMU/action_12/user5/3-1-1/down.csv,True,True,159,160,159,157,158,train
action_12,user6,12,6,3-1-1,True,True,IMU/action_12/user6/3-1-1/up.csv,IMU/action_12/user6/3-1-1/down.csv,True,True,234,234,234,232,234,train
action_12,user6,12,6,6-2-1,True,True,IMU/action_12/user6/6-2-1/up.csv,IMU/action_12/user6/6-2-1/down.csv,True,True,51,51,54,52,51,train
action_12,user7,12,7,3-1-1,True,True,IMU/action_12/user7/3-1-1/up.csv,IMU/action_12/user7/3-1-1/down.csv,True,True,70,69,69,67,67,train
action_12,user8,12,8,3-1-1,True,True,IMU/action_12/user8/3-1-1/up.csv,IMU/action_12/user8/3-1-1/down.csv,True,True,73,72,73,73,73,train
action_12,user9,12,9,3-3-1,True,True,IMU/action_12/user9/3-3-1/up.csv,IMU/action_12/user9/3-3-1/down.csv,True,True,43,42,42,42,41,train
action_12,user9,12,9,7-2-1,True,True,IMU/action_12/user9/7-2-1/up.csv,IMU/action_12/user9/7-2-1/down.csv,True,True,24,27,27,26,29,train
action_13,user1,13,1,3-2-1,True,True,IMU/action_13/user1/3-2-1/up.csv,IMU/action_13/user1/3-2-1/down.csv,True,True,102,103,103,103,103,train
action_13,user16,13,16,3-1-1,True,True,IMU/action_13/user16/3-1-1/up.csv,IMU/action_13/user16/3-1-1/down.csv,True,True,76,77,77,77,79,train
action_13,user17,13,17,3-1-1,True,True,IMU/action_13/user17/3-1-1/up.csv,IMU/action_13/user17/3-1-1/down.csv,True,True,60,61,60,60,60,train
action_13,user18,13,18,3-1-1,True,True,IMU/action_13/user18/3-1-1/up.csv,IMU/action_13/user18/3-1-1/down.csv,True,True,37,37,38,38,35,test
action_13,user19,13,19,7-2-1,True,True,IMU/action_13/user19/7-2-1/up.csv,IMU/action_13/user19/7-2-1/down.csv,True,True,68,67,68,68,69,train
action_13,user2,13,2,3-1-1,True,True,IMU/action_13/user2/3-1-1/up.csv,IMU/action_13/user2/3-1-1/down.csv,True,True,29,28,29,28,29,train
action_13,user20,13,20,2-1-1,True,True,IMU/action_13/user20/2-1-1/up.csv,IMU/action_13/user20/2-1-1/down.csv,True,True,74,73,72,72,77,train
action_13,user20,13,20,3-2-1,True,True,IMU/action_13/user20/3-2-1/up.csv,IMU/action_13/user20/3-2-1/down.csv,True,True,49,50,48,49,49,train
action_13,user20,13,20,6-3-1,True,True,IMU/action_13/user20/6-3-1/up.csv,IMU/action_13/user20/6-3-1/down.csv,True,True,47,45,48,46,48,train
action_13,user21,13,21,2-1-1,True,True,IMU/action_13/user21/2-1-1/up.csv,IMU/action_13/user21/2-1-1/down.csv,True,True,40,40,40,40,40,train
action_13,user4,13,4,2-2-1,True,True,IMU/action_13/user4/2-2-1/up.csv,IMU/action_13/user4/2-2-1/down.csv,True,True,43,41,42,42,42,train
action_13,user5,13,5,5-1-1,True,True,IMU/action_13/user5/5-1-1/up.csv,IMU/action_13/user5/5-1-1/down.csv,True,True,64,65,63,64,65,train
action_13,user6,13,6,3-1-1,True,True,IMU/action_13/user6/3-1-1/up.csv,IMU/action_13/user6/3-1-1/down.csv,True,True,109,110,109,109,109,train
action_13,user7,13,7,3-1-1,True,True,IMU/action_13/user7/3-1-1/up.csv,IMU/action_13/user7/3-1-1/down.csv,True,True,52,52,54,53,52,train
action_13,user8,13,8,3-1-1,True,True,IMU/action_13/user8/3-1-1/up.csv,IMU/action_13/user8/3-1-1/down.csv,True,True,53,55,56,56,57,train
action_13,user9,13,9,3-3-1,True,True,IMU/action_13/user9/3-3-1/up.csv,IMU/action_13/user9/3-3-1/down.csv,True,True,32,33,32,31,34,train
action_13,user9,13,9,7-2-1,True,True,IMU/action_13/user9/7-2-1/up.csv,IMU/action_13/user9/7-2-1/down.csv,True,True,23,27,25,27,23,train
action_14,user1,14,1,1-2-1,True,True,IMU/action_14/user1/1-2-1/up.csv,IMU/action_14/user1/1-2-1/down.csv,True,True,31,31,31,31,32,train
action_14,user16,14,16,3-2-1,True,True,IMU/action_14/user16/3-2-1/up.csv,IMU/action_14/user16/3-2-1/down.csv,True,True,31,31,30,31,31,train
action_14,user17,14,17,3-2-1,True,True,IMU/action_14/user17/3-2-1/up.csv,IMU/action_14/user17/3-2-1/down.csv,True,True,46,46,43,45,44,train
action_14,user18,14,18,3-2-1,True,True,IMU/action_14/user18/3-2-1/up.csv,IMU/action_14/user18/3-2-1/down.csv,True,True,27,25,27,26,25,test
action_14,user20,14,20,3-1-1,True,True,IMU/action_14/user20/3-1-1/up.csv,IMU/action_14/user20/3-1-1/down.csv,True,True,50,51,48,47,47,train
action_14,user22,14,22,2-1-1,True,True,IMU/action_14/user22/2-1-1/up.csv,IMU/action_14/user22/2-1-1/down.csv,True,True,30,29,28,30,29,train
action_14,user3,14,3,3-1-1,True,True,IMU/action_14/user3/3-1-1/up.csv,IMU/action_14/user3/3-1-1/down.csv,True,True,61,61,63,59,62,train
action_14,user4,14,4,4-2-1,True,True,IMU/action_14/user4/4-2-1/up.csv,IMU/action_14/user4/4-2-1/down.csv,True,True,49,50,50,49,50,train
action_14,user6,14,6,3-2-1,True,True,IMU/action_14/user6/3-2-1/up.csv,IMU/action_14/user6/3-2-1/down.csv,True,True,65,64,62,63,64,train
action_14,user7,14,7,3-2-1,True,True,IMU/action_14/user7/3-2-1/up.csv,IMU/action_14/user7/3-2-1/down.csv,True,True,68,68,68,68,69,train
action_14,user8,14,8,3-2-1,True,True,IMU/action_14/user8/3-2-1/up.csv,IMU/action_14/user8/3-2-1/down.csv,True,True,55,56,56,56,55,train
action_15,user16,15,16,3-3-1,True,True,IMU/action_15/user16/3-3-1/up.csv,IMU/action_15/user16/3-3-1/down.csv,True,True,41,39,40,40,39,train
action_15,user16,15,16,6-2-1,True,True,IMU/action_15/user16/6-2-1/up.csv,IMU/action_15/user16/6-2-1/down.csv,True,True,52,52,51,51,53,train
action_15,user17,15,17,2-2-1,True,True,IMU/action_15/user17/2-2-1/up.csv,IMU/action_15/user17/2-2-1/down.csv,True,True,39,38,39,40,40,train
action_15,user18,15,18,2-2-1,True,True,IMU/action_15/user18/2-2-1/up.csv,IMU/action_15/user18/2-2-1/down.csv,True,True,35,35,35,35,36,test
action_15,user18,15,18,3-3-1,True,True,IMU/action_15/user18/3-3-1/up.csv,IMU/action_15/user18/3-3-1/down.csv,True,True,41,43,39,40,41,test
action_15,user19,15,19,7-2-1,True,True,IMU/action_15/user19/7-2-1/up.csv,IMU/action_15/user19/7-2-1/down.csv,True,True,15,16,16,15,15,train
action_15,user20,15,20,3-2-1,True,True,IMU/action_15/user20/3-2-1/up.csv,IMU/action_15/user20/3-2-1/down.csv,True,True,35,35,35,36,36,train
action_15,user22,15,22,2-1-1,True,True,IMU/action_15/user22/2-1-1/up.csv,IMU/action_15/user22/2-1-1/down.csv,True,True,48,48,47,48,49,train
action_15,user23,15,23,3-1-1,True,True,IMU/action_15/user23/3-1-1/up.csv,IMU/action_15/user23/3-1-1/down.csv,True,True,84,83,82,83,83,train
action_15,user5,15,5,5-1-1,True,True,IMU/action_15/user5/5-1-1/up.csv,IMU/action_15/user5/5-1-1/down.csv,True,True,41,41,39,41,40,train
action_15,user6,15,6,3-3-1,True,True,IMU/action_15/user6/3-3-1/up.csv,IMU/action_15/user6/3-3-1/down.csv,True,True,71,62,72,72,72,train
action_15,user6,15,6,6-2-1,True,True,IMU/action_15/user6/6-2-1/up.csv,IMU/action_15/user6/6-2-1/down.csv,True,True,40,40,39,40,40,train
action_15,user7,15,7,2-2-1,True,True,IMU/action_15/user7/2-2-1/up.csv,IMU/action_15/user7/2-2-1/down.csv,True,True,21,22,21,22,22,train
action_15,user7,15,7,3-3-1,True,True,IMU/action_15/user7/3-3-1/up.csv,IMU/action_15/user7/3-3-1/down.csv,True,True,69,68,66,68,66,train
action_15,user8,15,8,2-2-1,True,True,IMU/action_15/user8/2-2-1/up.csv,IMU/action_15/user8/2-2-1/down.csv,True,True,38,38,38,39,37,train
action_15,user8,15,8,3-3-1,True,True,IMU/action_15/user8/3-3-1/up.csv,IMU/action_15/user8/3-3-1/down.csv,True,True,64,66,64,64,65,train
action_15,user9,15,9,7-2-1,True,True,IMU/action_15/user9/7-2-1/up.csv,IMU/action_15/user9/7-2-1/down.csv,True,True,22,22,22,22,21,train
action_16,user17,16,17,6-1-1,True,True,IMU/action_16/user17/6-1-1/up.csv,IMU/action_16/user17/6-1-1/down.csv,True,True,87,88,87,87,87,train
action_16,user18,16,18,2-1-1,True,True,IMU/action_16/user18/2-1-1/up.csv,IMU/action_16/user18/2-1-1/down.csv,True,True,103,103,102,102,102,test
action_16,user2,16,2,1-1-1,True,True,IMU/action_16/user2/1-1-1/up.csv,IMU/action_16/user2/1-1-1/down.csv,True,True,139,139,138,136,138,train
action_16,user22,16,22,3-2-1,True,True,IMU/action_16/user22/3-2-1/up.csv,IMU/action_16/user22/3-2-1/down.csv,True,True,49,49,48,50,49,train
action_16,user23,16,23,4-3-1,True,True,IMU/action_16/user23/4-3-1/up.csv,IMU/action_16/user23/4-3-1/down.csv,True,True,41,40,40,40,41,train
action_16,user24,16,24,4-1-1,True,True,IMU/action_16/user24/4-1-1/up.csv,IMU/action_16/user24/4-1-1/down.csv,True,True,93,92,92,92,93,train
action_16,user8,16,8,2-1-1,True,True,IMU/action_16/user8/2-1-1/up.csv,IMU/action_16/user8/2-1-1/down.csv,True,True,120,122,121,121,121,train
action_17,user1,17,1,2-2-1,True,True,IMU/action_17/user1/2-2-1/up.csv,IMU/action_17/user1/2-2-1/down.csv,True,True,99,100,99,99,99,train
action_17,user1,17,1,3-2-1,True,True,IMU/action_17/user1/3-2-1/up.csv,IMU/action_17/user1/3-2-1/down.csv,True,True,65,65,66,66,65,train
action_17,user16,17,16,4-1-1,True,True,IMU/action_17/user16/4-1-1/up.csv,IMU/action_17/user16/4-1-1/down.csv,True,True,78,78,77,78,77,train
action_17,user17,17,17,4-1-1,True,True,IMU/action_17/user17/4-1-1/up.csv,IMU/action_17/user17/4-1-1/down.csv,True,True,59,58,58,58,59,train
action_17,user18,17,18,5-1-1,True,True,IMU/action_17/user18/5-1-1/up.csv,IMU/action_17/user18/5-1-1/down.csv,True,True,81,80,80,80,81,test
action_17,user19,17,19,1-2-1,True,True,IMU/action_17/user19/1-2-1/up.csv,IMU/action_17/user19/1-2-1/down.csv,True,True,20,20,20,21,20,train
action_17,user19,17,19,4-1-1,True,True,IMU/action_17/user19/4-1-1/up.csv,IMU/action_17/user19/4-1-1/down.csv,True,True,25,24,24,24,24,train
action_17,user19,17,19,4-3-1,True,True,IMU/action_17/user19/4-3-1/up.csv,IMU/action_17/user19/4-3-1/down.csv,True,True,29,29,27,29,28,train
action_17,user19,17,19,6-1-1,True,True,IMU/action_17/user19/6-1-1/up.csv,IMU/action_17/user19/6-1-1/down.csv,True,True,15,18,17,18,15,train
action_17,user20,17,20,2-2-1,True,True,IMU/action_17/user20/2-2-1/up.csv,IMU/action_17/user20/2-2-1/down.csv,True,True,29,30,29,30,30,train
action_17,user20,17,20,4-1-1,True,True,IMU/action_17/user20/4-1-1/up.csv,IMU/action_17/user20/4-1-1/down.csv,True,True,49,47,47,48,47,train
action_17,user20,17,20,5-1-1,True,True,IMU/action_17/user20/5-1-1/up.csv,IMU/action_17/user20/5-1-1/down.csv,True,True,73,73,74,73,73,train
action_17,user22,17,22,1-2-1,True,True,IMU/action_17/user22/1-2-1/up.csv,IMU/action_17/user22/1-2-1/down.csv,True,True,30,29,29,30,30,train
action_17,user24,17,24,1-2-1,True,True,IMU/action_17/user24/1-2-1/up.csv,IMU/action_17/user24/1-2-1/down.csv,True,True,52,51,53,52,53,train
action_17,user24,17,24,3-2-1,True,True,IMU/action_17/user24/3-2-1/up.csv,IMU/action_17/user24/3-2-1/down.csv,True,True,50,48,50,48,50,train
action_17,user24,17,24,7-2-1,True,True,IMU/action_17/user24/7-2-1/up.csv,IMU/action_17/user24/7-2-1/down.csv,True,True,30,31,31,30,31,train
